Species	Covered_bases	Breadth	TotalBases	Average_coverage	Average_coverage_on_covered_area	Sample	Genus
Torulaspora pretoriensis	13035	0.11251021201722998	39458	0.0034057751789611512	3.0270809359416955	CRF3D8	Torulaspora
Vibrio anguillarum	166	0.0038149290584065638	264	6.067116092887547e-5	1.5903614457831325	CRF3D8	Vibrio
Vibrio navarrensis	960	0.021624587696825983	1018	2.293107320350922e-4	1.0604166666666666	CRF3D8	Vibrio
Vibrio ordalii	1341	0.039300549856015214	2976	8.72173276446691e-4	2.21923937360179	CRF3D8	Vibrio
Weeksella massiliensis	722	0.02817252039873871	722	2.817252039873871e-4	1	CRF3D8	Weeksella
Weeksella virosa	655	0.028817125203589693	655	2.881712520358969e-4	1	CRF3D8	Weeksella
Weissella ceti	442	0.0317894817091809	442	3.17894817091809e-4	1	CRF3D8	Weissella
Weissella cibaria	1996	0.0861140268791388	1996	8.61140268791388e-4	1	CRF3D8	Weissella
Weissella confusa	2837	0.12789049652347018	2956	0.0013325495513689738	1.0419457173070144	CRF3D8	Weissella
Weissella hellenica	594	0.03270048175406705	813	4.475671997652612e-4	1.3686868686868687	CRF3D8	Weissella
Weissella jogaejeotgali	958	0.04456757127671205	958	4.456757127671205e-4	1	CRF3D8	Weissella
Weissella koreensis	1148	0.06639906532326165	1334	7.715710203939986e-4	1.1620209059233448	CRF3D8	Weissella
Weissella minor	604	0.03415325651866357	875	4.947698585071295e-4	1.4486754966887416	CRF3D8	Weissella
Weissella paramesenteroides	26629	1.344747536009833	27131	0.013700982162110025	1.0188516279244433	CRF3D8	Weissella
Weissella thailandensis	352	0.01774350056078535	352	1.7743500560785352e-4	1	CRF3D8	Weissella
Xanthomonas albilineans	865	0.02347874047550285	2014	5.466610788169103e-4	2.3283236994219654	CRF3D8	Xanthomonas
Xanthomonas arboricola	774	0.015222804626709887	774	1.5222804626709887e-4	1	CRF3D8	Xanthomonas
Xanthomonas axonopodis	868	0.016388103520704612	868	1.6388103520704613e-4	1	CRF3D8	Xanthomonas
Xanthomonas campestris	633	0.012469987321194566	633	1.2469987321194566e-4	1	CRF3D8	Xanthomonas
Xanthomonas citri subsp. citri	884	0.01730762980624461	1144	2.2398109161022434e-4	1.2941176470588236	CRF3D8	Xanthomonas
Xanthomonas codiaei	1310	0.025975004510926353	1310	0.00025975004510926354	1	CRF3D8	Xanthomonas
Xanthomonas euvesicatoria	552	0.01095809264074747	552	1.0958092640747469e-4	1	CRF3D8	Xanthomonas
Xanthomonas floridensis	2256	0.04293579594991357	2256	4.293579594991357e-4	1	CRF3D8	Xanthomonas
Xanthomonas fragariae	498	0.011628183915839968	498	1.1628183915839968e-4	1	CRF3D8	Xanthomonas
Xanthomonas hortorum	2009	0.03637002856196817	2233	4.042522338420853e-4	1.1114982578397212	CRF3D8	Xanthomonas
Xanthomonas hyacinthi	849	0.017273655599929928	849	1.7273655599929928e-4	1	CRF3D8	Xanthomonas
Xanthomonas massiliensis	143912	3.9003691897069195	159291	0.043171779184335214	1.1068639168380676	CRF3D8	Xanthomonas
Xanthomonas melonis	417	0.008907041881679881	417	8.907041881679881e-5	1	CRF3D8	Xanthomonas
Xanthomonas perforans	760	0.014215127626595532	911	1.7039449036616486e-4	1.1986842105263158	CRF3D8	Xanthomonas
Xanthomonas pisi	564	0.013259737090446923	564	1.3259737090446922e-4	1	CRF3D8	Xanthomonas
Xanthomonas retroflexus	1654	0.03552735133500359	1807	3.881373873177236e-4	1.092503022974607	CRF3D8	Xanthomonas
Xanthomonas sacchari	3323	0.06756497104953836	3323	6.756497104953836e-4	1	CRF3D8	Xanthomonas
Xanthomonas theicola	1486	0.0326971327959063	2141	4.7109395232863653e-4	1.4407806191117092	CRF3D8	Xanthomonas
Xanthomonas translucens	860	0.019267058684100218	860	1.9267058684100218e-4	1	CRF3D8	Xanthomonas
Xanthomonas vasicola	308	0.006255436695488388	530	1.0764225482496252e-4	1.7207792207792207	CRF3D8	Xanthomonas
Yersinia enterocolitica subsp. paleartica	824	0.017812826964815343	1112	2.4038669399119734e-4	1.3495145631067962	CRF3D8	Yersinia
Yersinia frederiksenii	753	0.015237140905308756	1421	2.8754285825290495e-4	1.8871181938911024	CRF3D8	Yersinia
Yersinia intermedia	1449	0.030755731359193197	2496	5.297881675123962e-4	1.7225672877846792	CRF3D8	Yersinia
Yersinia nurmii	642	0.01549551619619351	642	1.549551619619351e-4	1	CRF3D8	Yersinia
Yersinia pekkanenii	492	0.00966415300475606	492	9.66415300475606e-5	1	CRF3D8	Yersinia
Yersinia rohdei	5640	0.13063181792703982	9415	0.0021806712159274464	1.6693262411347518	CRF3D8	Yersinia
Yersinia wautersii	1029	0.02117785944322605	1029	2.117785944322605e-4	1	CRF3D8	Yersinia
Acetobacter aceti	18175	0.5115129102481295	18862	0.0053084767609904914	1.0377991746905089	CRF3D21	Acetobacter
Acetobacter ascendens	75297	2.3413013303350216	95331	0.029642428931055412	1.2660663771465	CRF3D21	Acetobacter
Acetobacter cerevisiae	37180	1.2039870819115999	42295	0.013696243579734028	1.1375739644970415	CRF3D21	Acetobacter
Acetobacter cibinogensis	16880	0.5436240594869001	21205	0.00682911622122021	1.2562203791469195	CRF3D21	Acetobacter
Acetobacter fabarum	1307614	43.18838933077209	2100413	0.6937326642221252	1.6062943651566899	CRF3D21	Acetobacter
Acetobacter ghanensis	737509	25.93268624891699	934323	0.32853165472078133	1.2668631840424998	CRF3D21	Acetobacter
Acetobacter indonesiensis	150694	4.410425290801132	171814	0.05028553299492386	1.1401515654239718	CRF3D21	Acetobacter
Acetobacter lambici	53612	1.552923578791928	61388	0.017781629608087532	1.1450421547414757	CRF3D21	Acetobacter
Acetobacter malorum	28822	0.7518502789635307	32700	0.008530117313894752	1.1345499965304282	CRF3D21	Acetobacter
Acetobacter nitrogenifigens	2466	0.05774477838275281	2911	6.816506483057317e-4	1.1804541768045418	CRF3D21	Acetobacter
Acetobacter okinawensis	271992	8.5903676406493	326122	0.1029996424785961	1.1990132062707726	CRF3D21	Acetobacter
Acetobacter orientalis	181584	6.238522906432119	199405	0.06850783439934668	1.0981419067759275	CRF3D21	Acetobacter
Acetobacter orleanensis	12056	0.40004725176563655	14725	0.004886111299144823	1.2213835434638354	CRF3D21	Acetobacter
Acetobacter oryzifermentans	131364	4.228822008262305	143799	0.04629124995935806	1.0946606376176122	CRF3D21	Acetobacter
Acetobacter papayae	272497	8.960533757743958	311405	0.1023994765017691	1.142783223301541	CRF3D21	Acetobacter
Acetobacter pasteurianus	944616	31.673089361462424	1308262	0.43866183967035866	1.3849670130508058	CRF3D21	Acetobacter
Acetobacter peroxydans	10670	0.3946799947918516	12196	0.004511262620882308	1.1430178069353327	CRF3D21	Acetobacter
Acetobacter persici	1093183	29.52988353451082	1515183	0.40929265752825195	1.386028688700794	CRF3D21	Acetobacter
Acetobacter pomorum	66080	1.9831242369713418	80269	0.02408949748448133	1.2147245762711865	CRF3D21	Acetobacter
Acetobacter senegalensis	403131	10.26095854061752	453460	0.11541990717231917	1.1248452736207337	CRF3D21	Acetobacter
Acetobacter syzygii	44326	1.6494193207485384	49546	0.018436612747779427	1.117763840635293	CRF3D21	Acetobacter
Acetobacter tropicalis	401565	10.924777601818633	464759	0.12644002125293854	1.157369292642536	CRF3D21	Acetobacter
Acinetobacter baumannii	2250	0.026898765956347968	2250	2.6898765956347967e-4	1	CRF3D21	Acinetobacter
Acinetobacter baylyi	654	0.01810807196380379	654	1.810807196380379e-4	1	CRF3D21	Acinetobacter
Acinetobacter bereziniae	5941	0.11819282161140127	6187	0.0012308685192892435	1.0414071705100152	CRF3D21	Acinetobacter
Acinetobacter calcoaceticus	586	0.014912239182137478	586	1.4912239182137478e-4	1	CRF3D21	Acinetobacter
Acinetobacter colistiniresistens	422	0.010826942358590384	422	1.0826942358590384e-4	1	CRF3D21	Acinetobacter
Acinetobacter defluvii	5883	0.15741845507285857	10020	0.002681171034897234	1.703212646608873	CRF3D21	Acinetobacter
Acinetobacter gandensis	18964	0.5970363523484143	19549	0.006154536834032457	1.0308479223792448	CRF3D21	Acinetobacter
Acinetobacter gerneri	6485	0.14112638221159077	12758	0.0027763922656213955	1.9673091750192753	CRF3D21	Acinetobacter
Acinetobacter guillouiae	1324	0.027007824721665397	1324	2.70078247216654e-4	1	CRF3D21	Acinetobacter
Acinetobacter haemolyticus	1351	0.038456261482083254	1587	4.5174009601825407e-4	1.1746854182087343	CRF3D21	Acinetobacter
Acinetobacter harbinensis	665	0.022932734668259888	960	3.3105902678991716e-4	1.443609022556391	CRF3D21	Acinetobacter
Acinetobacter idrijaensis	1767	0.045933459132608885	2582	6.711951979648904e-4	1.4612337294850029	CRF3D21	Acinetobacter
Acinetobacter indicus	2431	0.07895502648939515	4244	0.001378383926042752	1.7457836281365693	CRF3D21	Acinetobacter
Acinetobacter johnsonii	2815	0.07801235061604815	5182	0.0014360923655146057	1.8408525754884546	CRF3D21	Acinetobacter
Acinetobacter junii	1270	0.03782301450021205	1549	4.613216492978619e-4	1.2196850393700787	CRF3D21	Acinetobacter
Acinetobacter lwoffii	2272	0.07059375500052044	3480	0.0010812775853952955	1.5316901408450705	CRF3D21	Acinetobacter
Acinetobacter nosocomialis	2048	0.05242039931648714	3135	8.024314055526718e-4	1.53076171875	CRF3D21	Acinetobacter
Acinetobacter parvus	962	0.03302843260517427	1256	4.312236107286786e-4	1.3056133056133057	CRF3D21	Acinetobacter
Acinetobacter piscicola	603	0.016861727681140533	603	1.6861727681140534e-4	1	CRF3D21	Acinetobacter
Acinetobacter pittii	637	0.01663050771347489	637	1.663050771347489e-4	1	CRF3D21	Acinetobacter
Acinetobacter populi	2867497	77.77946251148045	10474255	2.841090763506245	3.652751859897325	CRF3D21	Acinetobacter
Acinetobacter pragensis	2150	0.05800795815224958	2150	5.800795815224958e-4	1	CRF3D21	Acinetobacter
Acinetobacter proteolyticus	889	0.020321625730058406	889	2.0321625730058404e-4	1	CRF3D21	Acinetobacter
Acinetobacter qingfengensis	10144	0.32297802036506323	17497	0.005570925100874913	1.7248619873817035	CRF3D21	Acinetobacter
Acinetobacter radioresistens	1205	0.03770944388427926	1592	4.982027772927186e-4	1.321161825726141	CRF3D21	Acinetobacter
Acinetobacter schindleri	1032	0.03040160162236144	1304	3.841442685616213e-4	1.2635658914728682	CRF3D21	Acinetobacter
Acinetobacter seifertii	1396	0.032989152807362726	1396	3.2989152807362727e-4	1	CRF3D21	Acinetobacter
Acinetobacter soli	3346	0.10046681337343599	3346	0.00100466813373436	1	CRF3D21	Acinetobacter
Acinetobacter tandoii	1136	0.02785049579276093	1611	3.949572950892417e-4	1.4181338028169015	CRF3D21	Acinetobacter
Acinetobacter tjernbergiae	1686	0.04566164289291153	2520	6.824871891467204e-4	1.4946619217081851	CRF3D21	Acinetobacter
Acinetobacter towneri	10091	0.34179505574196045	22766	0.007711134911328384	2.256069765137251	CRF3D21	Acinetobacter
Acinetobacter ursingii	5078	0.14361919813651403	13884	0.003926760431129108	2.734147302087436	CRF3D21	Acinetobacter
Acinetobacter variabilis	3179	0.09080882699504479	6901	0.00197128567188677	2.1708084303240014	CRF3D21	Acinetobacter
Acinetobacter wuhouensis	1448	0.037623337902005234	5080	0.0013199347827499075	3.5082872928176796	CRF3D21	Acinetobacter
Agrilactobacillus composti	5887	0.17065232263405788	13927	0.004037157970654874	2.365721080346526	CRF3D21	Agrilactobacillus
Agrobacterium albertimagni	536	0.01054067984631846	536	1.0540679846318461e-4	1	CRF3D21	Agrobacterium
Agrobacterium arsenijevicii	1104	0.017528030162183496	1104	1.7528030162183497e-4	1	CRF3D21	Agrobacterium
Agrobacterium bohemicum	655	0.013897278530953695	655	1.3897278530953695e-4	1	CRF3D21	Agrobacterium
Agrobacterium deltaense	57607	1.0902237923406324	61941	0.011722455937884476	1.0752339125453505	CRF3D21	Agrobacterium
Agrobacterium fabrum	1642	0.02893770427781042	2222	3.915930505803578e-4	1.3532277710109621	CRF3D21	Agrobacterium
Agrobacterium pusense	12109	0.2291800807704115	13154	0.0024895819493385026	1.0862994466925426	CRF3D21	Agrobacterium
Agrobacterium salinitolerans	2555	0.05119767492422042	2555	5.119767492422042e-4	1	CRF3D21	Agrobacterium
Agrobacterium tumefaciens	2010	0.03660255453052216	2267	4.1282582647111314e-4	1.127860696517413	CRF3D21	Agrobacterium
Amylolactobacillus amylophilus	7664	0.4922384453383465	23087	0.014828169346981218	3.0123956158663883	CRF3D21	Amylolactobacillus
Amylolactobacillus amylotrophicus	9799	0.6327789709963928	26150	0.016886590561848835	2.6686396571078683	CRF3D21	Amylolactobacillus
Apilactobacillus kunkeei	294	0.019420079437372555	547	3.613191650422717e-4	1.8605442176870748	CRF3D21	Apilactobacillus
Arcobacter butzleri	7554	0.32264802022508476	7554	0.003226480202250848	1	CRF3D21	Arcobacter
Arcobacter lanthieri	874	0.03820317444775869	874	3.820317444775869e-4	1	CRF3D21	Arcobacter
Arthrobacter cupressi	620	0.015275179902199428	620	1.5275179902199428e-4	1	CRF3D21	Arthrobacter
Arthrobacter koreensis	588	0.017022828829376536	588	1.7022828829376538e-4	1	CRF3D21	Arthrobacter
Arthrobacter rhombi	658	0.019780223083640584	904	2.717526089302597e-4	1.3738601823708207	CRF3D21	Arthrobacter
Bacillus aciditolerans	2538	0.04285677377651763	38543	0.0065083870436103974	15.186367218282111	CRF3D21	Bacillus
Bacillus azotoformans	1166	0.027609088457293644	4346	0.0010290660243173085	3.727272727272727	CRF3D21	Bacillus
Bacillus decisifrondis	591	0.010527763368656266	591	1.0527763368656266e-4	1	CRF3D21	Bacillus
Bacillus dielmonensis	351	0.007686063502650817	766	1.6773574481568446e-4	2.1823361823361824	CRF3D21	Bacillus
Bacillus eiseniae	549	0.010034587339933253	11744	0.002146560905649838	21.391621129326047	CRF3D21	Bacillus
Bacillus fumarioli	353	0.010715784015935858	1278	3.8795388023699795e-4	3.6203966005665724	CRF3D21	Bacillus
Bacillus gibsonii	356	0.008682727761851314	641	1.5633787908277225e-4	1.800561797752809	CRF3D21	Bacillus
Bacillus kyonggiensis	976	0.020247198376904918	23974	0.004973425552130312	24.563524590163933	CRF3D21	Bacillus
Bacillus megaterium	523	0.00910097030612671	523	9.10097030612671e-5	1	CRF3D21	Bacillus
Bacillus mesonae	3229	0.05559835295260141	7067	0.0012168273778756092	2.188603282750077	CRF3D21	Bacillus
Bacillus notoginsengisoli	473	0.009880095742932023	473	9.880095742932024e-5	1	CRF3D21	Bacillus
Bacillus pseudalcaliphilus	371	0.008267571598061421	4068	9.065358830435004e-4	10.964959568733153	CRF3D21	Bacillus
Bacillus rubiinfantis	2204	0.051142005151791285	4595	0.0010662319132145233	2.084845735027223	CRF3D21	Bacillus
Bacillus siralis	547	0.010926014701182487	547	1.0926014701182487e-4	1	CRF3D21	Bacillus
Bacillus subtilis subsp. natto	372	0.008870347002251923	372	8.870347002251923e-5	1	CRF3D21	Bacillus
Bacillus testis	312	0.007824710435555484	312	7.824710435555485e-5	1	CRF3D21	Bacillus
Bacillus thermotolerans	546	0.014346440795181698	947	2.4882929364536757e-4	1.7344322344322345	CRF3D21	Bacillus
Bacteroides reticulotermitis	23171	0.4318695135648144	24314	0.004531731626953906	1.0493289025074446	CRF3D21	Bacteroides
Bacteroides xylanolyticus	480	0.00852689533786668	480	8.526895337866681e-5	1	CRF3D21	Bacteroides
Bombilactobacillus mellifer	2509	0.1382333350045481	9152	0.0050422936706322205	3.6476683937823835	CRF3D21	Bombilactobacillus
Bradyrhizobium canariense	262	0.003340965697208534	490	6.248370960428174e-5	1.8702290076335877	CRF3D21	Bradyrhizobium
Bradyrhizobium jicamae	806	0.00922318576159827	3979	4.553232772382074e-4	4.9367245657568235	CRF3D21	Bradyrhizobium
Bradyrhizobium oligotrophicum	414	0.005009580520234046	414	5.0095805202340466e-5	1	CRF3D21	Bradyrhizobium
Bradyrhizobium tropiciagri	386	0.0039519564948971644	386	3.951956494897164e-5	1	CRF3D21	Bradyrhizobium
Bradyrhizobium viridifuturi	639	0.007251539448488083	639	7.251539448488083e-5	1	CRF3D21	Bradyrhizobium
Burkholderia brachyanthoides	3104	0.08754680538773871	22234	0.006270991208089505	7.163015463917525	CRF3D21	Burkholderia
Burkholderia catarinensis	472	0.005800397032261268	472	5.800397032261268e-5	1	CRF3D21	Burkholderia
Burkholderia cenocepacia	807	0.010038886691197874	807	1.0038886691197874e-4	1	CRF3D21	Burkholderia
Burkholderia contaminans	1907	0.018420464933694054	2034	1.9647208010033405e-4	1.0665967488201364	CRF3D21	Burkholderia
Burkholderia pumila	1509	0.04099181168866977	9472	0.0025730579212397617	6.277004638833665	CRF3D21	Burkholderia
Burkholderia verschuerenii	2021	0.032657453849733696	7098	0.0011469698536635813	3.512122711528946	CRF3D21	Burkholderia
Candida aaseri	415	0.003955699973024985	415	3.955699973024986e-5	1	CRF3D21	Candida
Candida albicans	2673	0.01846893305049771	3386	2.3395363751958567e-4	1.2667414889637112	CRF3D21	Candida
Candida ascalaphidarum	1096	0.010474289394485727	13114	0.001253283130650418	11.965328467153284	CRF3D21	Candida
Candida blattae	470	0.0038428336630266582	470	3.842833663026658e-5	1	CRF3D21	Candida
Candida boidinii	7445	0.03842142194766832	7615	3.92987411862316e-4	1.022834116856951	CRF3D21	Candida
Candida carpophila	44942	0.4387613461231683	47471	0.004634515567133845	1.056272529037426	CRF3D21	Candida
Candida castellii	489	0.0047934409259869195	489	4.79344092598692e-5	1	CRF3D21	Candida
Candida corydali	1691	0.01456455595158056	9115	7.85073492008615e-4	5.39030159668835	CRF3D21	Candida
Candida dubliniensis	1067	0.007299009427966986	1210	8.277227186354314e-5	1.134020618556701	CRF3D21	Candida
Candida duobushaemulonis	1597	0.01271703669633524	1805	1.4373357067554857e-4	1.1302442078897934	CRF3D21	Candida
Candida ethanolica	445120	1.887931068121432	493599	0.020935498007136746	1.1089122034507548	CRF3D21	Candida
Candida fragi	1002	0.008277631427638632	1465	1.210252499150758e-4	1.4620758483033933	CRF3D21	Candida
Candida freyschussii	846	0.007702830271139625	1903	1.732681560990391e-4	2.2494089834515365	CRF3D21	Candida
Candida glabrata	873	0.00707552445602752	1426	1.1557500428745984e-4	1.6334478808705613	CRF3D21	Candida
Candida gorgasii	626	0.005514709606932466	1127	9.928239180531771e-5	1.8003194888178913	CRF3D21	Candida
Candida gotoi	520	0.0039032349035071543	520	3.9032349035071545e-5	1	CRF3D21	Candida
Candida haemulonis	765	0.005762796949770407	894	6.73456270992777e-5	1.1686274509803922	CRF3D21	Candida
Candida hawaiiana	289	0.0024266486663634336	577	4.8449006245387586e-5	1.9965397923875432	CRF3D21	Candida
Candida incommunis	811	0.006690687692970859	1019	8.406671712869674e-5	1.2564734895191123	CRF3D21	Candida
Candida inconspicua	2395	0.02317351573873588	5768	5.58099535620161e-4	2.408350730688935	CRF3D21	Candida
Candida intermedia	42243	0.32427211683529816	43596	0.0033465822042827594	1.0320289752148284	CRF3D21	Candida
Candida maltosa	335	0.002611825096598546	1121	8.739868457573046e-5	3.346268656716418	CRF3D21	Candida
Candida montana	366	0.002919718510417053	769	6.134599821067524e-5	2.101092896174863	CRF3D21	Candida
Candida mycetangii	1237	0.010177744391338797	4151	3.4153449449027766e-4	3.3556992724333066	CRF3D21	Candida
Candida nivariensis	804	0.006956574105295017	1221	1.0564647988265194e-4	1.5186567164179106	CRF3D21	Candida
Candida oregonensis	543	0.004961148179628648	834	7.619885049374388e-5	1.5359116022099448	CRF3D21	Candida
Candida orthopsilosis	126649	1.0004343807420273	136035	0.010745769092866243	1.0741103364416615	CRF3D21	Candida
Candida parapsilosis	5833	0.044697037152716744	8341	6.391530719883599e-4	1.4299674267100977	CRF3D21	Candida
Candida ponderosae	1208	0.008170819918781509	3070	2.076524598564506e-4	2.5413907284768213	CRF3D21	Candida
Candida psychrophila	1778	0.015816080862337562	3951	3.514585797924393e-4	2.222159730033746	CRF3D21	Candida
Candida restingae	1382	0.009890171152202792	1814	1.2981744189649686e-4	1.312590448625181	CRF3D21	Candida
Candida sake	4844	0.03431036172924223	8997	6.372632627539066e-4	1.8573492981007431	CRF3D21	Candida
Candida schatavii	894	0.006501911336475149	3522	2.5614912446381957e-4	3.9395973154362416	CRF3D21	Candida
Candida sorboxylosa	397003	3.7051620450174716	422624	0.03944278517072829	1.0645360362516152	CRF3D21	Candida
Candida stellimalicola	868516	7.998539752332564	985010	0.09071383418895104	1.1341299411870363	CRF3D21	Candida
Candida succiphila	271	0.002230474887856908	653	5.3745391209245785e-5	2.4095940959409594	CRF3D21	Candida
Candida tammaniensis	521	0.004826530688814483	521	4.8265306888144826e-5	1	CRF3D21	Candida
Candida torresii	470	0.0042983403010649	470	4.2983403010649e-5	1	CRF3D21	Candida
Candida tropicalis	2316273	15.832200910736391	2872874	0.1963668287772249	1.24030025821654	CRF3D21	Candida
Candida vartiovaarae	1602	0.014291497665097576	2599	2.318576930810774e-4	1.622347066167291	CRF3D21	Candida
Candida viswanathii	14859	0.06147609910299673	19959	8.257631482581006e-4	1.343226327478296	CRF3D21	Candida
Candida wancherniae	687	0.006627842495449268	687	6.627842495449267e-5	1	CRF3D21	Candida
Carnobacterium alterfunditum	527	0.02013856248113204	527	2.0138562481132038e-4	1	CRF3D21	Carnobacterium
Carnobacterium divergens	578	0.022311140824987242	1415	5.461983437258988e-4	2.4480968858131487	CRF3D21	Carnobacterium
Carnobacterium gallinarum	2071	0.05124426316638574	4462	0.0011040651967571858	2.1545147271849348	CRF3D21	Carnobacterium
Carnobacterium inhibens subsp. gilichinskyi	774	0.030995769117561665	1024	4.1007322450107425e-4	1.322997416020672	CRF3D21	Carnobacterium
Carnobacterium inhibens subsp. inhibens	775	0.028196090530188372	997	3.62729061401262e-4	1.2864516129032257	CRF3D21	Carnobacterium
Carnobacterium jeotgali	1043	0.04141774982884899	1043	4.141774982884899e-4	1	CRF3D21	Carnobacterium
Carnobacterium viridans	868	0.03142278231360733	868	3.1422782313607334e-4	1	CRF3D21	Carnobacterium
Cellulosimicrobium aquatile	742722	17.201749445076466	1582253	0.3664563546619135	2.130343520186557	CRF3D21	Cellulosimicrobium
Cellulosimicrobium cellulans	1485291	34.735239538497694	4095852	0.9578621316242735	2.7576091149815087	CRF3D21	Cellulosimicrobium
Cellulosimicrobium funkei	603162	13.80080558583443	1002092	0.2292862758449636	1.6613977671007125	CRF3D21	Cellulosimicrobium
Cellulosimicrobium terreum	600355	13.578240979371243	1081425	0.2445861074050611	1.8013092253749865	CRF3D21	Cellulosimicrobium
Cellvibrio japonicus	16293	0.35600874278636	40351	0.008816859252545519	2.4765850365187503	CRF3D21	Cellvibrio
Cellvibrio mixtus	1935	0.0373284842957041	6406	0.001235794679060881	3.310594315245478	CRF3D21	Cellvibrio
Chitinophaga caeni	1173	0.022216241493007185	1667	3.1572442087675177e-4	1.421142369991475	CRF3D21	Chitinophaga
Chitinophaga pinensis	790	0.008655308053917529	790	8.655308053917529e-5	1	CRF3D21	Chitinophaga
Chitinophaga terrae	320	0.004825920016408128	567	8.550927029073153e-5	1.771875	CRF3D21	Chitinophaga
Chryseobacterium aquifrigidense	504	0.009818402413456821	504	9.818402413456821e-5	1	CRF3D21	Chryseobacterium
Chryseobacterium bernardetii	700	0.013161274116624681	700	1.316127411662468e-4	1	CRF3D21	Chryseobacterium
Chryseobacterium bovis	5530	0.16526974383189705	6005	0.0017946560790425713	1.0858951175406872	CRF3D21	Chryseobacterium
Chryseobacterium caeni	355	0.008619833532803566	355	8.619833532803566e-5	1	CRF3D21	Chryseobacterium
Chryseobacterium cucumeris	1438	0.02698197930268283	1438	2.698197930268283e-4	1	CRF3D21	Chryseobacterium
Chryseobacterium culicis	885	0.018044663907430262	885	1.8044663907430263e-4	1	CRF3D21	Chryseobacterium
Chryseobacterium echinoideorum	433	0.01133935899363058	546	1.4298591248319392e-4	1.2609699769053118	CRF3D21	Chryseobacterium
Chryseobacterium formosense	398	0.008978916691445168	398	8.978916691445168e-5	1	CRF3D21	Chryseobacterium
Chryseobacterium gallinarum	4239	0.09148331157933992	4239	9.148331157933993e-4	1	CRF3D21	Chryseobacterium
Chryseobacterium geocarposphaerae	1142	0.027765060904435916	1142	2.7765060904435916e-4	1	CRF3D21	Chryseobacterium
Chryseobacterium gleum	4063	0.0729359642698146	4371	7.84649519624316e-4	1.075806054639429	CRF3D21	Chryseobacterium
Chryseobacterium hispanicum	3259	0.08627113596505741	4405	0.001166076569273022	1.3516416078551703	CRF3D21	Chryseobacterium
Chryseobacterium hominis	491	0.016811142055177523	491	1.6811142055177524e-4	1	CRF3D21	Chryseobacterium
Chryseobacterium hungaricum	1725	0.04355814216569568	2952	7.454123807138182e-4	1.711304347826087	CRF3D21	Chryseobacterium
Chryseobacterium indologenes	1332	0.027241141158398853	1520	3.1085986907482174e-4	1.1411411411411412	CRF3D21	Chryseobacterium
Chryseobacterium koreense	1206	0.03823469827401724	1301	4.124655261566868e-4	1.0787728026533996	CRF3D21	Chryseobacterium
Chryseobacterium lactis	867	0.015499493987108068	867	1.549949398710807e-4	1	CRF3D21	Chryseobacterium
Chryseobacterium molle	632	0.01710255171695277	632	1.7102551716952769e-4	1	CRF3D21	Chryseobacterium
Chryseobacterium muscoviscidosis	2087	0.04738921097304333	3270	7.425142303874062e-4	1.5668423574508865	CRF3D21	Chryseobacterium
Chryseobacterium nakagawai	950	0.016956712725263234	950	1.6956712725263234e-4	1	CRF3D21	Chryseobacterium
Chryseobacterium oncorhynchi	416	0.00867674434369085	416	8.67674434369085e-5	1	CRF3D21	Chryseobacterium
Chryseobacterium oranimense	1408	0.030619752045249384	1608	3.496914864258594e-4	1.1420454545454546	CRF3D21	Chryseobacterium
Chryseobacterium piscicola	267	0.007733750434480362	508	1.4714401575715444e-4	1.902621722846442	CRF3D21	Chryseobacterium
Chryseobacterium taichungense	904	0.0201833830029123	904	2.0183383002912302e-4	1	CRF3D21	Chryseobacterium
Chryseobacterium taiwanense	595	0.014419600186897405	595	1.4419600186897405e-4	1	CRF3D21	Chryseobacterium
Chryseobacterium ureilyticum	465	0.008971248595227873	465	8.971248595227874e-5	1	CRF3D21	Chryseobacterium
Citrobacter amalonaticus	21300	0.36253153215867445	21692	0.003692034739711721	1.0184037558685446	CRF3D21	Citrobacter
Citrobacter braakii	337	0.006044216402317392	546	9.792706693368831e-5	1.6201780415430267	CRF3D21	Citrobacter
Citrobacter europaeus	3425	0.06470052629391608	3963	7.486370385482902e-4	1.157080291970803	CRF3D21	Citrobacter
Citrobacter farmeri	37705	0.7648856525871311	39779	0.008069589278414929	1.0550059673783319	CRF3D21	Citrobacter
Citrobacter freundii	2930	0.05980027524454332	4006	8.176105891796607e-4	1.367235494880546	CRF3D21	Citrobacter
Citrobacter gillenii	1939	0.037525122382409834	2206	4.2692325928620986e-4	1.1376998452810727	CRF3D21	Citrobacter
Citrobacter koseri	236920	4.801139368815939	258939	0.05247350274446355	1.0929385446564241	CRF3D21	Citrobacter
Citrobacter murliniae	4585	0.09124517927936408	6095	0.0012129539099405104	1.3293347873500545	CRF3D21	Citrobacter
Citrobacter pasteurii	784	0.0157220628068334	784	1.57220628068334e-4	1	CRF3D21	Citrobacter
Citrobacter portucalensis	2488	0.05060710216166365	2840	5.77669494128315e-4	1.1414790996784565	CRF3D21	Citrobacter
Citrobacter rodentium	1550	0.02988368306561088	1757	3.3874600739534395e-4	1.1335483870967742	CRF3D21	Citrobacter
Citrobacter sedlakii	1725	0.037245226457454296	1725	3.7245226457454294e-4	1	CRF3D21	Citrobacter
Citrobacter werkmanii	1816	0.036701719908075935	1816	3.6701719908075934e-4	1	CRF3D21	Citrobacter
Citrobacter youngae	2349	0.048738383396166915	2634	5.465172493210031e-4	1.1213282247765006	CRF3D21	Citrobacter
